State,Province,City,Date,Average_Value,Max_Value_of_the_Day,Hour_of_Max_Value ,Pollutant_AQI,Pollutant_Type
ST42,COT66,CT106,2016-02-08,0.981818,1.49,1,1,C
ST42,COT66,CT106,2016-02-29,1.368421,2.58,7,3,C
ST42,COT66,CT106,2016-03-23,0.709091,1.68,13,1,C
ST42,COT66,CT130,2000-01-18,1.045455,3.86,4,6,C
ST42,COT66,CT130,2000-03-27,1.545455,1.96,0,3,C
ST42,COT66,CT130,2000-05-04,1.818182,2.96,17,4,C
ST42,COT66,CT130,2000-10-27,0.727273,0.97,6,1,C
ST42,COT66,CT130,2000-10-31,1.909091,5.62,13,9,C
ST42,COT66,CT130,2000-11-28,1.238095,1.9,5,3,C
ST42,COT66,CT130,2000-12-30,2.772727,8.5,16,13,C
ST42,COT66,CT130,2000-12-31,2.772727,3.68,5,6,C
ST42,COT66,CT130,2001-03-06,1.272727,1.86,7,3,C
ST42,COT66,CT130,2001-07-16,0.45,0.97,0,1,C
ST42,COT66,CT130,2001-08-25,0.136364,1.89,12,3,C
ST42,COT66,CT130,2001-11-03,2.454545,13.72,11,20,C
ST42,COT66,CT130,2002-03-17,0.090909,0.97,9,1,C
ST42,COT66,CT130,2002-05-06,0,0,0,0,C
ST42,COT66,CT130,2002-07-08,1.636364,7.59,15,11,C
ST42,COT66,CT130,2002-08-14,0.5,2.74,11,4,C
ST42,COT66,CT130,2002-11-29,2.181818,14.22,12,21,C
ST42,COT66,CT130,2002-12-02,1.045455,1.9,7,3,C
ST42,COT66,CT130,2003-01-20,1.227273,2.73,17,4,C
ST42,COT66,CT130,2003-10-29,0.681818,2.86,2,4,C
ST42,COT66,CT130,2004-01-15,1.818182,2.76,12,4,C
ST42,COT66,CT130,2004-06-02,0.5,1.96,13,3,C
ST42,COT66,CT130,2004-06-23,0.454545,1.83,17,3,C
ST42,COT66,CT130,2004-07-11,1.454545,4.9,12,7,C
ST42,COT66,CT130,2004-08-05,0.533333,0.94,14,1,C
ST42,COT66,CT130,2004-08-07,1.954545,8.55,11,13,C
ST42,COT66,CT130,2004-10-07,1,0.92,0,1,C
ST42,COT66,CT130,2004-10-11,1.090909,1.86,6,3,C
ST42,COT66,CT130,2005-07-18,1,0.95,0,1,C
ST42,COT66,CT130,2005-08-08,0.090909,0.92,11,1,C
ST42,COT66,CT130,2005-11-17,0.363636,1.94,19,3,C
ST42,COT66,CT130,2006-04-20,1.409091,11.28,13,17,C
ST42,COT66,CT130,2006-05-14,1.636364,10.5,13,16,C
ST42,COT66,CT130,2006-06-29,0.5,0.98,6,1,C
ST42,COT66,CT130,2006-07-09,2.181818,7.65,10,11,C
ST42,COT66,CT130,2006-07-31,0.318182,0.95,6,1,C
ST42,COT66,CT130,2006-12-23,3,20.32,11,30,C
ST42,COT66,CT130,2007-03-17,0.681818,1.87,0,3,C
ST42,COT66,CT130,2007-05-10,0.136364,0.97,14,1,C
ST42,COT66,CT130,2007-11-17,0.590909,0.94,5,1,C
ST42,COT66,CT130,2008-01-07,0.681818,0.96,0,1,C
ST42,COT66,CT130,2008-01-15,1.2,1.92,19,3,C
ST42,COT66,CT130,2008-03-31,0.909091,2.8,19,4,C
ST42,COT66,CT130,2008-08-12,1.636364,5.65,12,9,C
ST42,COT66,CT130,2008-10-13,0,0,0,0,C
ST42,COT66,CT130,2009-03-05,1.05,1.95,16,3,C
ST42,COT66,CT130,2009-08-14,0.318182,0.96,0,1,C
ST42,COT66,CT130,2009-11-19,0.782609,1.91,4,3,C
ST42,COT66,CT130,2011-02-08,0.7875,1.22,6,1,C
ST42,COT66,CT130,2011-02-21,0.6,0.86,9,0,C
ST42,COT66,CT130,2011-04-13,0.522727,0.64,5,0,C
ST42,COT66,CT130,2011-05-11,0.468182,0.77,17,0,C
ST42,COT66,CT130,2011-05-19,0.736364,1.74,10,1,C
ST42,COT66,CT130,2011-12-09,0.504545,1.27,11,1,C
ST42,COT66,CT130,2012-09-22,0.763636,3.32,11,4,C
ST42,COT66,CT130,2012-11-11,0.386364,0.87,5,0,C
ST42,COT66,CT130,2013-01-01,0.277273,0.67,5,0,C
ST42,COT66,CT130,2013-03-06,0.022727,0.19,21,0,C
ST42,COT66,CT130,2014-01-06,0.627273,1.41,9,1,C
ST42,COT66,CT130,2014-02-04,0.095455,1.33,10,1,C
ST42,COT66,CT130,2014-03-30,0.277273,0.47,5,0,C
ST42,COT66,CT130,2014-03-31,0.409091,1.15,5,1,C
ST42,COT66,CT130,2014-04-06,1.040909,2.62,11,3,C
ST42,COT66,CT130,2014-07-29,0.890909,4.39,12,6,C
ST42,COT66,CT130,2015-02-27,0.222727,0.29,1,0,C
ST42,COT66,CT130,2015-05-12,0.290909,0.47,5,0,C
ST42,COT66,CT130,2015-09-28,0.977273,3.6,13,4,C
ST42,COT66,CT130,2015-12-06,1.054545,1.85,8,1,C
ST42,COT66,CT130,2016-01-30,0.381818,0.55,10,0,C
ST42,COT66,CT29,2002-03-10,0.086957,0.92,17,1,C
ST42,COT66,CT29,2002-03-18,5.782609,9.89,18,14,C
ST42,COT66,CT65,2000-03-02,0.863636,1.87,7,3,C
ST42,COT66,CT65,2000-09-24,2.772727,6.52,23,10,C
ST42,COT66,CT65,2000-11-07,1.227273,1.84,18,3,C
ST42,COT66,CT65,2000-12-10,2.318182,2.97,0,4,C
ST42,COT66,CT65,2001-03-29,3.272727,5.93,16,9,C
ST42,COT66,CT65,2001-05-18,5.090909,8.66,15,13,C
ST42,COT66,CT65,2001-07-25,2.136364,4.72,10,7,C
ST42,COT66,CT65,2001-09-06,3.227273,7.43,8,11,C
ST42,COT66,CT65,2002-06-15,3,4.65,15,7,C
ST42,COT66,CT65,2002-11-30,1.818182,2.94,10,4,C
ST42,COT66,CT65,2002-12-30,1.409091,1.94,8,3,C
ST42,COT66,CT65,2003-02-14,2.772727,5.63,11,9,C
ST42,COT66,CT65,2003-04-17,3.136364,5.72,1,9,C
ST42,COT66,CT65,2003-07-02,3.454545,4.92,9,7,C
ST42,COT66,CT65,2004-01-03,2.727273,6.61,6,10,C
ST42,COT66,CT65,2004-05-09,1.636364,3.74,7,6,C
ST42,COT66,CT65,2005-04-24,1.090909,1.98,17,3,C
ST42,COT66,CT65,2005-08-17,4.227273,6.91,13,10,C
ST42,COT66,CT65,2006-01-04,1.136364,1.86,10,3,C
ST42,COT66,CT65,2006-06-26,5.409091,9.63,23,14,C
ST42,COT66,CT65,2007-02-17,0.318182,1.87,21,3,C
ST42,COT66,CT65,2008-07-20,0.090909,0.94,21,1,C
ST42,COT66,CT65,2008-08-03,0.545455,1.86,13,3,C
ST42,COT66,CT65,2008-09-08,2.045455,4.55,15,7,C
ST42,COT66,CT65,2009-07-14,2.047619,2.74,2,4,C
ST42,COT66,CT65,2010-01-09,0.181818,0.96,7,1,C
ST42,COT66,CT65,2010-04-25,1.454545,2.84,6,4,C
ST42,COT66,CT65,2010-04-27,0.863636,0.97,0,1,C
ST42,COT66,CT65,2010-04-28,1.136364,1.83,21,3,C
ST42,COT66,CT65,2010-08-10,0.818182,1.83,11,3,C
ST42,COT66,CT65,2011-01-14,0.886364,1.05,7,1,C
ST42,COT66,CT65,2011-05-13,1.236364,3.15,11,4,C
ST42,COT66,CT65,2011-05-21,0.895455,1.41,10,1,C
ST42,COT66,CT65,2011-11-19,0.536364,1.1,9,1,C
ST42,COT66,CT65,2012-02-28,0.7,0.73,4,0,C
ST42,COT66,CT65,2012-04-28,0.5,1.48,9,1,C
ST42,COT66,CT65,2012-08-13,1.804545,4.16,22,6,C
ST42,COT66,CT65,2013-02-02,0.577273,0.89,5,0,C
ST42,COT66,CT65,2013-03-09,0.331818,1.31,8,1,C
ST42,COT66,CT65,2013-03-28,0.218182,0.38,8,0,C
ST42,COT66,CT65,2013-04-19,0.659091,0.95,7,1,C
ST42,COT66,CT65,2013-09-02,0.518182,1.11,20,1,C
ST42,COT66,CT65,2013-09-28,0.763636,1.34,16,1,C
ST42,COT66,CT65,2013-10-30,0.763636,1.52,11,1,C
ST42,COT66,CT65,2013-11-16,0.65,1.25,14,1,C
ST42,COT66,CT65,2014-01-05,0.309091,0.46,14,0,C
ST42,COT66,CT65,2014-04-04,0.418182,0.57,14,0,C
ST42,COT66,CT65,2014-05-05,0.85,1.23,23,1,C
ST42,COT66,CT65,2014-10-03,0.709091,0.94,23,1,C
ST42,COT66,CT65,2015-01-16,0.863636,1.14,5,1,C
ST42,COT66,CT65,2015-01-18,0.731818,0.98,5,1,C
ST42,COT66,CT65,2015-04-05,0.645455,0.67,0,0,C
ST42,COT66,CT65,2015-08-16,1.395455,2.3,5,3,C
ST42,COT66,CT65,2015-08-21,0.618182,0.96,13,1,C
ST42,COT66,CT65,2015-10-25,1.35,1.58,1,1,C
ST42,COT66,CT65,2015-12-23,1.195455,1.67,22,1,C
ST42,COT66,CT65,2016-01-01,1.190909,1.63,23,1,C
ST42,COT71,CT83,2003-04-27,1.913043,2.78,15,4,C
ST42,COT71,CT83,2003-06-03,1.466667,3.74,9,6,C
ST42,COT71,CT83,2003-07-14,1.565217,2.83,11,4,C
ST42,COT71,CT83,2007-08-10,0.217391,0.97,9,1,C
ST42,COT71,CT83,2007-12-17,0.863636,0.92,0,1,C
ST42,COT71,CT83,2008-06-06,0.826087,0.95,3,1,C
ST42,COT71,CT83,2008-07-09,2.173913,2.83,6,4,C
ST42,COT71,CT83,2008-08-03,0.086957,0.93,9,1,C
ST42,COT71,CT83,2009-02-15,0.130435,0.98,5,1,C
ST42,COT71,CT83,2009-03-26,1.173913,1.93,6,3,C
ST42,COT71,CT83,2009-07-10,3.217391,3.81,15,6,C
ST42,COT71,CT83,2010-11-29,0,0,0,0,C
ST42,COT71,CT83,2010-12-25,0,0,0,0,C
ST42,COT71,CT83,2011-03-05,0,0,0,0,C
ST42,COT71,CT83,2011-09-27,2.086957,3.7,1,6,C
ST42,COT71,CT83,2012-10-12,0.226087,0.29,9,0,C
ST42,COT71,CT83,2013-04-19,0.826087,1.89,14,3,C
ST42,COT71,CT83,2013-06-03,1.547826,3.16,12,4,C
ST42,COT71,CT83,2013-10-13,0.178261,0.28,8,0,C
ST42,COT71,CT83,2013-11-26,0.504348,0.95,21,1,C
ST42,COT71,CT83,2013-12-24,0.613043,1.04,20,1,C
ST42,COT71,CT83,2014-06-07,1.391304,2.57,9,3,C
ST42,COT71,CT83,2015-02-01,0.178261,0.39,15,0,C
ST42,COT71,CT83,2015-05-12,0.382609,0.73,13,0,C
ST42,COT71,CT83,2015-08-14,0.382609,0.93,22,1,C
ST42,COT71,CT83,2015-10-25,0.529167,1.2,8,1,C
ST42,COT71,CT83,2015-11-29,0.179167,0.38,9,0,C
ST42,COT81,CT17,2001-03-19,2.434783,3.83,7,6,C
ST42,COT82,CT86,2007-07-02,1.090909,1.86,16,3,C
ST42,COT82,CT86,2008-01-06,0.818182,2.84,5,4,C
ST42,COT82,CT86,2008-03-30,0.318182,1.84,22,3,C
ST42,COT82,CT86,2008-06-08,1.272727,1.86,0,3,C
ST42,COT82,CT95,2000-02-21,1.090909,3.74,5,6,C
ST42,COT82,CT95,2000-09-14,1.818182,2.75,7,4,C
ST42,COT82,CT95,2000-11-13,2.227273,5.59,11,9,C
ST42,COT82,CT95,2001-01-12,0.590909,0.93,5,1,C
ST42,COT82,CT95,2002-04-21,1.954545,5.87,14,9,C
ST42,COT82,CT95,2002-04-30,0.363636,0.97,5,1,C
ST42,COT82,CT95,2002-05-20,0.818182,0.94,0,1,C
ST42,COT82,CT95,2002-08-08,1.772727,2.82,6,4,C
ST42,COT82,CT95,2002-11-19,2.454545,4.87,5,7,C
ST42,COT82,CT95,2002-12-26,1.818182,1.82,1,3,C
ST42,COT82,CT95,2003-02-06,1.090909,2.92,20,4,C
ST42,COT82,CT95,2003-04-02,0.2,0.92,5,1,C
ST42,COT82,CT95,2003-11-12,2.545455,4.84,14,7,C
ST42,COT82,CT95,2003-12-24,0.681818,1.89,6,3,C
ST42,COT82,CT95,2004-03-30,0.136364,0.96,0,1,C
ST42,COT82,CT95,2004-04-30,1.090909,1.85,5,3,C
ST42,COT82,CT95,2004-11-06,2.590909,6.61,11,10,C
ST42,COT82,CT95,2005-03-01,2.5,3.72,9,6,C
ST42,COT82,CT95,2005-12-23,1.045455,1.84,5,3,C
ST42,COT82,CT95,2006-01-13,1.954545,7.79,14,11,C
ST42,COT82,CT95,2006-07-29,0.090909,0.99,14,1,C
ST42,COT82,CT95,2007-03-04,0.590909,1.88,5,3,C
ST42,COT82,CT95,2007-08-12,0.045455,0.96,9,1,C
ST42,COT82,CT95,2008-04-26,1.227273,2.9,7,4,C
ST42,COT82,CT95,2008-05-30,1,0.91,0,1,C
ST42,COT82,CT95,2008-12-24,1,0.97,0,1,C
ST42,COT82,CT95,2010-06-19,0,0,0,0,C
ST42,COT82,CT95,2010-06-27,0.545455,0.91,5,1,C
ST42,COT82,CT95,2010-07-16,0.608696,0.98,7,1,C
ST42,COT82,CT95,2010-08-28,0.045455,0.93,18,1,C
ST42,COT82,CT95,2010-09-01,1.578947,3.92,10,6,C
ST42,COT82,CT95,2011-02-04,1.704348,2.22,20,3,C
ST42,COT82,CT95,2012-03-22,0.336364,1.07,5,1,C
ST42,COT82,CT95,2012-04-14,0.295455,0.46,19,0,C
ST42,COT82,CT95,2012-05-06,0.545455,1.12,22,1,C
ST42,COT82,CT95,2012-05-14,0.281818,0.49,9,0,C
ST42,COT82,CT95,2012-09-22,0.886364,1.35,13,1,C
ST42,COT82,CT95,2012-10-28,1.540909,3.78,11,4,C
ST42,COT82,CT95,2012-11-09,0.313636,0.84,7,0,C
ST42,COT82,CT95,2012-12-17,0.336364,0.76,5,0,C
ST42,COT82,CT95,2013-01-31,0.913636,1.38,4,1,C
ST42,COT82,CT95,2013-03-02,0.890909,1.46,18,1,C
ST42,COT82,CT95,2013-09-15,0.381818,0.48,8,0,C
ST42,COT82,CT95,2013-10-06,0.868182,1.16,7,1,C
ST42,COT82,CT95,2013-12-16,0.871429,1.67,0,1,C
ST42,COT82,CT95,2014-05-08,0.568182,0.86,11,0,C
ST42,COT82,CT95,2014-05-16,0.6,0.75,0,0,C
ST42,COT82,CT95,2015-06-19,0.985,4.63,16,7,C
ST42,COT82,CT95,2015-07-08,0.331818,0.57,13,0,C
ST42,COT82,CT95,2015-09-08,1.152381,2.75,10,4,C
ST42,COT82,CT95,2015-11-19,1.677273,3.35,17,4,C
ST42,COT82,CT95,2016-02-12,0.704545,1.62,7,1,C
ST42,COT87,CT03,2011-09-23,0,0,0,0,C
ST42,COT87,CT03,2011-10-16,-0.4,-0.39,2,0,C
ST42,COT87,CT03,2011-10-17,-0.383333,-0.2,9,0,C
ST42,COT87,CT03,2011-12-14,-0.372727,-0.28,0,0,C
ST42,COT87,CT03,2012-02-02,0,0,0,0,C
ST42,COT87,CT03,2012-09-29,-0.383333,-0.28,0,0,C
ST42,COT87,CT03,2012-11-24,-0.391667,-0.28,1,0,C
ST42,COT87,CT03,2013-03-05,-0.2,-0.19,0,0,C
ST42,COT87,CT03,2014-01-17,0.008333,0.09,9,0,C
ST42,COT87,CT03,2014-01-29,0.281818,0.66,19,0,C
ST42,COT87,CT03,2014-04-09,-0.857143,-0.1,17,0,C
ST42,COT87,CT03,2014-08-17,0.129167,0.18,1,0,C
ST42,COT87,CT03,2014-08-19,0.209091,0.3,0,0,C
ST42,COT87,CT03,2014-08-27,0.1,0.09,0,0,C
ST42,COT87,CT03,2014-10-04,0.133333,0.29,0,0,C
ST42,COT87,CT03,2015-05-11,-0.319048,-0.19,14,0,C
ST42,COT87,CT03,2015-07-27,-0.15,-0.09,2,0,C
ST42,COT87,CT100,2006-12-19,1.428571,24.59,12,36,C
ST42,COT87,CT100,2007-11-20,0.611111,0.95,6,1,C
ST42,COT87,CT100,2008-02-12,1,0.97,0,1,C
ST42,COT87,CT100,2008-04-29,0,0,0,0,C
ST42,COT87,CT100,2008-09-01,0,0,0,0,C
ST42,COT87,CT100,2008-09-28,0,0,3,0,C
ST42,COT87,CT100,2008-10-11,0,0,1,0,C
ST42,COT87,CT100,2009-01-13,0.041667,0.94,18,1,C
ST42,COT87,CT100,2009-01-25,0,0,3,0,C
ST42,COT87,CT100,2009-07-30,0,0,0,0,C
ST42,COT87,CT100,2010-01-01,2,1.87,0,3,C
ST42,COT87,CT100,2010-01-07,2,1.82,0,3,C
ST42,COT87,CT100,2010-01-28,3,2.91,0,4,C
ST42,COT87,CT100,2010-06-23,0.047619,0.94,10,1,C
ST42,COT87,CT100,2010-06-25,0.25,1.95,8,3,C
ST42,COT87,CT100,2010-09-21,0.836842,0.85,9,0,C
ST42,COT87,CT100,2010-11-26,1.591667,1.58,0,1,C
ST42,COT87,CT100,2011-01-29,1.579167,1.56,22,1,C
ST42,COT87,CT100,2011-04-23,0.091667,0.2,17,0,C
ST42,COT87,CT100,2011-11-12,0.622727,0.68,0,0,C
ST42,COT87,CT100,2013-05-02,0.3,0.57,9,0,C
ST42,COT87,CT100,2013-10-30,0.779167,0.96,7,1,C
ST42,COT87,CT100,2013-12-19,0.090909,0.19,11,0,C
ST42,COT87,CT100,2014-03-02,0.0375,0.1,0,0,C
ST42,COT87,CT100,2014-03-07,0.07619,0.19,23,0,C
ST42,COT87,CT100,2014-11-04,0.908333,0.95,0,1,C
ST42,COT87,CT100,2014-12-21,-0.536842,-0.48,4,0,C
ST42,COT87,CT100,2015-03-16,-0.3125,-0.19,9,0,C
ST42,COT87,CT100,2015-04-07,-0.026087,0,1,0,C
ST42,COT87,CT100,2015-11-02,0.383333,0.49,16,0,C
ST42,COT98,CT05,2000-01-07,3.130435,6.47,8,10,C
ST42,COT98,CT05,2000-03-15,11.956522,19.71,11,30,C
ST42,COT98,CT05,2001-02-17,0.043478,0.94,5,1,C
ST42,COT98,CT05,2001-05-17,0.043478,0.99,5,1,C
ST42,COT98,CT05,2002-07-03,0,0,0,0,C
ST42,COT98,CT05,2002-11-29,0,0,0,0,C
ST42,COT98,CT05,2003-05-27,4.26087,5.72,5,9,C
ST42,COT98,CT05,2003-06-17,3.043478,5.73,5,9,C
ST42,COT98,CT05,2004-01-09,2.956522,3.79,7,6,C
ST42,COT98,CT05,2004-10-20,0.086957,0.99,5,1,C
ST42,COT98,CT05,2005-02-11,3.217391,6.76,16,10,C
ST42,COT98,CT05,2005-03-08,4.434783,7.5,5,11,C
ST42,COT98,CT05,2005-04-18,3.782609,4.78,5,7,C
ST42,COT98,CT05,2005-05-14,1.826087,2.91,5,4,C
ST42,COT98,CT05,2005-11-06,0.913043,1.94,12,3,C
ST42,COT98,CT05,2005-12-31,0.956522,1.83,5,3,C
ST42,COT98,CT05,2006-04-17,0.695652,0.96,3,1,C
ST42,COT98,CT05,2006-06-15,1,0.98,0,1,C
ST42,COT98,CT05,2006-07-14,1.521739,1.98,0,3,C
ST42,COT98,CT05,2006-10-22,1.956522,4.69,0,7,C
ST42,COT98,CT05,2007-01-04,2.26087,3.7,7,6,C
ST42,COT98,CT05,2007-01-09,3,4.77,5,7,C
ST42,COT98,CT05,2007-02-19,2,1.88,0,3,C
ST42,COT98,CT05,2007-03-07,2.913043,3.96,5,6,C
ST42,COT98,CT05,2008-03-11,1.086957,1.91,5,3,C
ST42,COT98,CT05,2008-05-21,1,0.96,0,1,C
ST42,COT98,CT05,2008-05-28,1,0.95,0,1,C
ST42,COT98,CT05,2008-06-12,2,1.89,0,3,C
ST42,COT98,CT05,2009-01-08,1.608696,2.8,7,4,C
ST42,COT98,CT05,2009-01-24,1,0.94,0,1,C
ST42,COT98,CT05,2009-04-02,2,1.89,0,3,C
ST42,COT98,CT05,2009-04-10,2,1.96,0,3,C
ST42,COT98,CT05,2009-05-02,2,1.86,0,3,C
ST42,COT98,CT05,2009-05-19,2.521739,2.79,5,4,C
ST42,COT98,CT05,2009-06-13,1,0.94,0,1,C
ST42,COT98,CT05,2009-07-07,1,0.95,0,1,C
ST42,COT98,CT05,2009-08-14,1,0.98,0,1,C
ST42,COT98,CT05,2010-08-09,0.35,0.75,6,0,C
ST42,COT98,CT05,2010-12-15,0.618182,0.88,5,0,C
ST42,COT98,CT05,2011-03-25,0.047826,1,4,1,C
ST42,COT98,CT05,2011-04-30,0.017391,0.1,0,0,C
ST42,COT98,CT05,2011-05-07,-0.004348,0,0,0,C
ST42,COT98,CT05,2011-05-08,-0.008696,0,0,0,C
ST42,COT98,CT05,2011-05-21,0.069565,0.29,7,0,C
ST42,COT98,CT05,2011-10-28,0,0,0,0,C
ST42,COT98,CT05,2011-11-04,0,0,0,0,C
ST42,COT98,CT05,2012-01-22,0.104545,0.28,7,0,C
ST42,COT98,CT05,2012-06-12,0.104762,0.3,15,0,C
ST42,COT98,CT05,2012-08-09,0.447619,1.26,16,1,C
ST42,COT98,CT05,2012-10-26,0.095455,0.19,22,0,C
ST42,COT98,CT05,2012-12-18,0.05625,0.38,14,0,C
ST42,COT98,CT05,2013-01-19,0.345455,0.66,4,0,C
ST42,COT98,CT05,2013-06-26,0.095652,0.28,6,0,C
ST42,COT98,CT05,2014-03-22,0.082609,0.76,4,0,C
ST42,COT98,CT05,2014-08-21,0.045833,0.18,15,0,C
ST42,COT98,CT05,2014-11-03,0.391304,1.74,5,1,C
ST42,COT98,CT05,2014-12-31,0.33913,1.11,21,1,C
ST42,COT98,CT05,2015-01-03,0.691304,0.95,7,1,C
ST42,COT98,CT05,2015-01-18,0.469565,0.68,0,0,C
ST42,COT98,CT05,2015-02-06,0.456522,1.07,8,1,C
ST42,COT98,CT05,2015-04-05,0.230435,0.4,4,0,C
ST42,COT98,CT05,2015-04-06,0.117391,0.19,4,0,C
ST42,COT98,CT05,2015-06-20,0.354167,0.49,7,0,C
ST42,COT98,CT05,2015-09-28,0.3625,0.78,7,0,C
ST42,COT98,CT05,2015-10-28,0.583333,1.13,8,1,C
ST42,COT99,CT118,2000-02-20,0.169565,0.73,2,0,C
ST42,COT99,CT118,2000-03-24,0.386364,1.09,21,1,C
ST42,COT99,CT118,2000-08-12,0.913043,1.88,15,3,C
ST42,COT99,CT118,2000-09-03,1.916667,2.95,16,4,C
ST42,COT99,CT118,2000-10-03,6.916667,9.38,7,14,C
ST42,COT99,CT118,2001-07-01,0.117391,0.39,7,0,C
ST42,COT99,CT118,2001-09-02,0.604348,0.94,5,1,C
ST42,COT99,CT118,2001-10-20,1.273913,2.39,1,3,C
ST42,COT99,CT118,2002-02-20,0.321739,0.65,13,0,C
ST42,COT99,CT118,2002-03-11,0.152174,0.28,13,0,C
ST42,COT99,CT118,2002-03-15,0.077273,0.1,0,0,C
ST42,COT99,CT118,2002-03-17,0.078261,0.19,17,0,C
ST42,COT99,CT118,2002-06-05,0.391304,1.3,22,1,C
ST42,COT99,CT118,2002-08-27,0.669565,0.84,8,0,C
ST42,COT99,CT118,2003-08-19,0.016667,0.1,5,0,C
ST42,COT99,CT118,2004-01-30,0.478261,0.96,0,1,C
ST42,COT99,CT118,2004-03-04,0.047826,0.18,9,0,C
ST42,COT99,CT118,2004-03-15,0.034783,0.29,17,0,C
ST42,COT99,CT118,2004-06-25,0.295238,0.74,6,0,C
ST42,COT99,CT118,2004-09-24,0.2,1.09,23,1,C
ST42,COT99,CT118,2005-01-22,0.334783,0.4,12,0,C
ST42,COT99,CT118,2005-06-30,0.184211,0.46,14,0,C
ST42,COT99,CT118,2005-10-06,0.056522,0.39,21,0,C
ST42,COT99,CT118,2005-10-18,0.1125,0.19,0,0,C
ST42,COT99,CT118,2005-11-01,0.03913,0.29,21,0,C
ST42,COT99,CT118,2006-05-12,0.242857,0.77,7,0,C
ST42,COT99,CT118,2006-06-01,0.117391,0.49,13,0,C
ST42,COT99,CT118,2006-07-15,0.017391,0.09,1,0,C
ST42,COT99,CT118,2006-08-27,3.041667,32.02,7,50,C
ST42,COT99,CT118,2006-09-01,3.347826,6.79,21,10,C
ST42,COT99,CT118,2006-12-19,2.142857,3.7,22,6,C
ST42,COT99,CT118,2008-01-24,0.25,0.98,0,1,C
ST42,COT99,CT118,2008-04-27,0.347826,0.95,0,1,C
ST42,COT99,CT118,2008-07-12,0.478261,0.93,0,1,C
ST42,COT99,CT118,2008-11-24,0,0,0,0,C
ST42,COT99,CT118,2010-03-19,1.73913,3.65,21,6,C
ST42,COT99,CT118,2010-04-09,0.913043,2.96,9,4,C
ST42,COT99,CT118,2010-07-03,0.130435,0.96,5,1,C
ST42,COT99,CT118,2010-09-07,0.913043,2.75,10,4,C
ST42,COT99,CT118,2011-02-09,0,0,0,0,C
ST42,COT99,CT118,2011-04-21,0,0,0,0,C
ST42,COT99,CT118,2011-08-07,0.956522,2.76,10,4,C
ST42,COT99,CT118,2011-08-12,1.142857,2.78,9,4,C
ST42,COT99,CT118,2012-07-27,0.809524,3.96,13,6,C
ST42,COT99,CT118,2012-08-30,0,0,0,0,C
ST42,COT99,CT118,2012-12-20,0,0,0,0,C
ST42,COT99,CT118,2013-01-07,0,0,0,0,C
ST42,COT99,CT118,2013-02-12,0.375,2.77,21,4,C
ST42,COT99,CT118,2013-04-25,0.178261,0.57,19,0,C
ST42,COT99,CT118,2014-01-30,1.813043,6.34,12,9,C
ST42,COT99,CT118,2014-09-12,0.373913,1.01,21,1,C
ST42,COT99,CT118,2014-11-14,0.421739,0.88,10,0,C
ST42,COT99,CT118,2015-10-18,0.043478,0.19,9,0,C
ST42,COT99,CT118,2015-10-25,0.191304,0.37,19,0,C
ST42,COT99,CT118,2016-01-24,0.782609,3.4,22,4,C
ST43,COT04,CT87,2011-11-23,0.213043,0.86,20,0,C
ST43,COT06,CT131,2000-05-03,2.5,4.92,6,7,C
ST43,COT06,CT131,2001-03-09,6.7,10.72,16,16,C
ST43,COT06,CT131,2001-10-07,2.526316,4.6,23,7,C
ST43,COT06,CT131,2001-11-27,7.25,16.44,14,26,C
ST43,COT06,CT131,2002-04-14,3.958333,7.63,6,11,C
ST43,COT06,CT131,2002-09-18,3.333333,6.59,3,10,C
ST43,COT06,CT131,2002-09-24,3.388889,5.52,20,9,C
ST43,COT06,CT131,2003-08-04,0.869565,0.98,0,1,C
ST43,COT06,CT131,2003-09-23,3.434783,10.69,13,16,C
ST43,COT06,CT131,2003-10-01,8.625,21.56,20,31,C
ST43,COT06,CT131,2003-10-20,8.083333,16.28,5,24,C
ST43,COT06,CT131,2004-02-18,10,14.68,23,21,C
ST43,COT06,CT131,2005-05-17,2.916667,5.52,15,9,C
ST43,COT06,CT131,2005-07-24,4,10.65,1,16,C
ST43,COT06,CT131,2005-09-06,3.208333,5.6,8,9,C
ST43,COT06,CT131,2006-08-22,3.375,5.89,11,9,C
ST43,COT06,CT131,2006-11-25,6.380952,11.45,21,17,C
ST43,COT06,CT131,2007-05-01,3.291667,7.54,6,11,C
ST43,COT06,CT131,2007-05-15,4.308333,6.16,18,9,C
ST43,COT06,CT131,2007-06-16,4.583333,8.69,10,13,C
ST43,COT06,CT131,2007-06-27,5.875,10.51,9,16,C
ST43,COT06,CT131,2007-08-03,3.928571,11.91,7,17,C
ST43,COT06,CT131,2007-08-23,1.5625,3.05,18,4,C
ST43,COT06,CT131,2007-12-21,2.116667,5.43,0,7,C
ST43,COT06,CT131,2008-05-12,0.516667,0.85,21,0,C
ST43,COT06,CT131,2008-06-12,1.533333,3.35,6,4,C
ST43,COT06,CT131,2008-08-11,1.041667,2.11,12,3,C
ST43,COT06,CT131,2008-09-26,0.190476,0.49,0,0,C
ST43,COT06,CT131,2009-06-22,0.683333,1.42,6,1,C
ST43,COT06,CT131,2009-08-25,1.225,2.21,23,3,C
ST43,COT06,CT131,2009-12-28,6.2875,10.83,1,16,C
ST43,COT06,CT131,2010-01-22,5.004167,16.8,0,24,C
ST43,COT06,CT131,2010-02-12,3.829167,9.27,7,13,C
